Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
,False,Flyweight,3,2.0,0.0,0.0,2.0,2.0,6.5,,13.5,5.0,7.0,,22.0,6.5,0.5,3.0,2.5,,0.0,,11.0,0.415,,0.5,0.5,0.5,,14.0,0.0,2.0,4.5,4.5,8.5,5.5,12.0,,5.5,,,11.5,,0.5,,0.5,0.0,26.0,16.0,0.415,0.5,0.5,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0,167.64,170.18,,1.0,0.0,0.0,6.0,,,3.0,,33.0,0.0,,56.0,15.0,0.0,,17.0,1.0,,,36.0,0.44,0.0,2.0,,,,40.0,0.0,,9.0,,,9.0,38.0,16.0,2.0,,32.0,12.0,0.0,9.0,6.0,7.0,1.0,50.0,27.0,0.54,,15.0,4.0,0.26,82.0,55.0,,900.0,,,0.0,0.0,,0.0,,0.0,0,162.56,165.1,125.0,27.0,
1,True,,,1.0,,0.0,1.0,1.0,,3.0,45.0,19.0,15.0,,66.0,26.0,0.0,0.0,0.0,0.0,,,27.0,0.4,,0.0,0.0,0.0,152.0,107.0,0.0,,,3.0,4.0,3.0,,12.0,4.0,,15.0,6.0,0.0,,9.0,4.0,,29.0,18.0,,,4.0,3.0,,106.0,88.0,3.0,900.0,,,0.0,,,0.0,,0.0,0,165.1,162.56,125.0,1.0,0.0,0.0,11.0,9.0,2.0,1.0,47.0,,4.0,,,,0.0,,,0.0,,53.0,25.0,0.47,,0.0,0.0,0.0,59.0,31.0,0.0,1.0,16.0,,49.0,39.0,71.0,,,,83.0,,0.0,,,2.0,,129.0,67.0,0.51,0.0,9.0,5.0,0.55,,83.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,167.64,175.26,125.0,,
0,False,,,1.0,0.0,0.0,,2.1111111111111107,1.8888888888888888,,64.66666666666667,,,3.888888888888889,,,,2.6666666666666665,,0.8888888888888888,,,32.666666666666664,,0.1111111111111111,1.4444444444444444,0.7777777777777778,0.37777777777777777,95.0,53.66666666666666,4.0,4.0,6.666666666666668,5.111111111111111,,2.2222222222222223,54.0,23.11111111111111,7.1111111111111125,,53.444444444444436,21.0,0.4444444444444444,4.777777777777779,,1.3333333333333333,,,29.88888888888889,0.3722222222222223,0.3333333333333333,3.7777777777777777,0.5555555555555556,0.1722222222222222,79.77777777777777,,,609.3333333333334,,,,1.0,,,0.0,5.0,0,177.8,,265.0,,0.0,0.0,,5.75,,6.875,94.125,39.75,9.0,,98.5,39.625,0.25,8.0,7.375,,0.0,,,0.47375,0.0,4.875,,,,,,2.0,18.625,9.5,4.5,2.625,,36.5,2.25,1.5,,,0.125,,,0.0,0.0,108.375,40.625,0.37375,0.0,,0.375,0.2075,115.625,,20.0,,0.0,0.0,,,3.0,0.0,0.0,6.0,,,,240.0,,
,True,Middleweight,,,2.0,0.0,,5.0,10.166666666666666,5.833333333333332,125.66666666666669,,6.166666666666668,3.5,129.83333333333334,43.83333333333334,0.8333333333333334,,4.166666666666667,0.5,0.0,142.0,,0.3733333333333333,0.0,0.6666666666666666,,0.4166666666666667,149.33333333333334,59.66666666666666,,2.0,,,8.5,,131.33333333333334,40.333333333333336,2.5,2.0,107.5,,0.3333333333333333,,10.166666666666666,0.16666666666666666,0.16666666666666666,142.33333333333334,,0.3666666666666665,,,0.3333333333333333,,,,,671.1666666666666,,,0.0,2.0,,0.0,0.0,,0,,185.42,,0.0,1.0,0.0,12.272727272727273,8.0,9.727272727272727,6.090909090909091,89.27272727272727,33.81818181818182,,,,25.181818181818183,0.09090909090909093,11.454545454545455,8.727272727272727,,0.09090909090909093,101.8181818181818,41.90909090909091,0.4254545454545454,,3.9090909090909087,1.2727272727272727,0.2763636363636364,,56.27272727272727,,3.0,9.363636363636363,,13.363636363636365,,,22.181818181818183,3.4545454545454546,2.636363636363636,50.54545454545455,17.454545454545453,,14.363636363636365,9.909090909090908,0.7272727272727273,0.09090909090909093,,33.63636363636363,,,,1.181818181818182,,97.0909090909091,54.72727272727273,30.0,,,0.0,1.0,,,0.0,0.0,8.0,,185.42,,,24.0,
1,False,Light Heavyweight,,,,0.0,18.33333333333333,15.0,19.666666666666668,17.333333333333332,111.0,45.66666666666666,0.6666666666666666,0.3333333333333333,,,,10.0,,0.0,0.0,131.33333333333334,63.33333333333334,,,2.333333333333333,0.0,0.0,173.0,,,,28.66666666666667,24.0,24.0,19.0,111.0,,,,99.66666666666669,40.333333333333336,0.3333333333333333,,,,,136.0,71.0,0.5499999999999999,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,155.0,,7.0,632.6666666666666,0.0,,0.0,0.0,1.0,0.0,,1.0,0,185.42,187.96,205.0,0.0,1.0,0.0,,0.3,3.6,2.3,,5.5,,,28.8,11.8,0.2,2.1,2.1,,0.0,31.3,,0.428,0.5,4.0,0.9,0.185,38.7,,3.0,,,2.4,,3.3,29.5,8.9,12.9,9.0,43.6,18.0,0.3,0.9,,1.2,0.3,47.3,21.2,0.575,,0.6,,0.2,,,,376.2,,0.0,0.0,0.0,2.0,,,5.0,0,190.5,,205.0,31.0,
,True,,3,,3.0,0.0,11.666666666666664,,4.0,3.0,,36.0,0.3333333333333333,,101.66666666666669,27.66666666666667,,7.0,,,,120.33333333333331,,0.2066666666666667,,,0.0,0.0,123.33333333333331,42.0,3.0,0.0,14.0,6.333333333333332,8.666666666666666,4.333333333333333,96.66666666666669,,0.6666666666666666,0.6666666666666666,82.33333333333333,25.0,0.6666666666666666,9.666666666666666,7.333333333333332,,,,38.66666666666666,0.22666666666666666,,,1.6666666666666667,0.3,109.33333333333331,41.66666666666666,,,0.0,0.0,,,,,,,,190.5,193.04,,0.0,,,4.5,,5.5,,,13.5,,,,34.0,0.0,5.5,5.5,,0.0,74.0,43.0,,1.0,6.5,2.5,0.43,118.0,,,0.0,,1.5,3.0,,19.5,,0.0,0.0,15.0,,,6.0,,0.0,,,12.5,0.595,0.5,0.5,,,30.5,20.5,,,0.0,0.0,0.0,0.0,,,,2.0,,,185.42,170.0,28.0,
1,True,Featherweight,3,1.0,0.0,0.0,14.0,10.0,31.5,,89.5,34.5,6.0,,,43.0,,,2.5,,0.0,127.0,55.5,,,0.0,0.0,,,,1.0,1.0,,2.5,,11.5,103.0,,0.5,0.5,,64.0,,0.0,,,0.0,124.5,66.5,0.33,1.5,7.5,1.5,,127.5,69.0,4.0,557.0,,0.0,0.0,0.0,1.0,,0.0,1.0,0,,,,1.0,0.0,,18.285714285714285,10.571428571428571,4.714285714285714,,,,9.285714285714286,7.428571428571429,48.28571428571429,,0.0,2.8571428571428568,,3.8571428571428568,0.2857142857142857,69.42857142857143,31.42857142857143,0.4328571428571428,0.7142857142857143,4.0,2.2857142857142856,,113.28571428571428,,2.0,4.0,,8.571428571428571,8.857142857142858,5.857142857142858,72.85714285714286,,,5.428571428571429,64.71428571428571,17.0,0.14285714285714285,11.714285714285715,6.142857142857142,,,90.57142857142857,,0.37857142857142856,,2.8571428571428568,1.4285714285714286,0.35714285714285715,125.85714285714286,,20.0,853.1428571428571,0.0,0.0,1.0,2.0,,0.0,,3.0,0,180.34,,,,31.0
,False,Welterweight,3,,0.0,,,0.0,,0.0,4.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,66.0,18.0,0.5,0.0,,,,88.0,,0.0,,1.0,0.0,,0.0,2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,39.0,,0.42,0.0,,,0.0,103.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,177.8,180.34,,,,0.0,,,,2.4285714285714284,31.42857142857143,16.571428571428573,9.571428571428571,7.2857142857142865,28.714285714285715,13.857142857142858,,8.0,7.0,,0.0,,,0.5914285714285714,0.5714285714285714,2.142857142857143,,,51.42857142857143,,,3.0,3.2857142857142856,,3.1428571428571432,1.7142857142857142,23.857142857142854,7.571428571428571,5.857142857142858,5.0,27.0,,0.0,2.5714285714285716,1.5714285714285714,0.7142857142857143,,,14.285714285714285,,0.42857142857142855,2.2857142857142856,,0.26142857142857145,,40.42857142857143,13.0,440.0,,0.0,0.0,,,,0.0,4.0,0,,,170.0,26.0,
1,False,Middleweight,3,0.0,,0.0,5.666666666666668,3.333333333333333,21.0,13.333333333333336,,14.333333333333336,3.333333333333333,,55.0,27.0,,0.3333333333333333,,0.3333333333333333,0.0,61.0,,,0.0,0.0,0.0,0.0,,34.666666666666664,2.0,1.0,,4.333333333333333,4.0,,,32.0,,,42.66666666666666,,,19.33333333333333,,0.6666666666666666,0.0,70.0,,,0.0,2.333333333333333,0.6666666666666666,0.22,73.0,37.0,5.0,416.66666666666674,,,0.0,,,0.0,,2.0,0,187.96,190.5,,0.0,2.0,,1.5,1.0,3.5,2.5,115.0,,,0.5,114.5,39.0,,3.0,3.0,1.0,0.0,,,0.42,,,,0.25,124.5,,2.0,0.0,1.0,0.0,,1.5,,,,0.0,,,0.0,2.0,2.0,0.5,,171.0,36.5,0.33,,,,0.125,172.5,38.0,4.0,583.5,0.0,,0.0,,0.0,1.0,,,0,,177.8,185.0,,
,False,,,,,0.0,1.0,,1.0,1.0,2.0,,,,,,0.0,0.0,,,,5.0,,,1.0,3.0,2.0,0.66,,,0.0,,,0.0,,0.0,6.0,,8.0,7.0,,8.0,0.0,0.0,,8.0,2.0,,8.0,0.57,3.0,,1.0,1.0,64.0,,2.0,485.0,,0.0,,,,,0.0,0.0,,,157.48,,,0.0,,,,35.0,25.0,82.0,43.0,,,89.0,45.0,,19.0,,0.0,0.0,,,0.58,0.0,2.0,,0.0,,,0.0,1.0,23.0,15.0,27.0,21.0,,,8.0,6.0,,,,,8.0,,,99.0,56.0,0.56,,5.0,1.0,,136.0,85.0,3.0,900.0,,,0.0,0.0,,0.0,0.0,0.0,,167.64,162.56,125.0,,26.0
1,False,,3,1.0,,0.0,14.333333333333336,10.666666666666666,9.333333333333334,,79.66666666666667,,,,69.0,,,6.333333333333332,5.666666666666668,,,89.66666666666669,36.66666666666666,0.4866666666666668,,2.6666666666666665,0.3333333333333333,,111.0,,,,11.0,7.333333333333332,,,80.0,32.333333333333336,4.333333333333333,2.6666666666666665,76.0,29.0,,7.666666666666668,5.666666666666668,1.6666666666666667,,,42.0,,0.0,6.333333333333332,1.3333333333333333,,,,,,,0.0,0.0,0.0,,,,,,185.42,193.04,,2.0,0.0,0.0,,2.0,2.0,,19.5,8.5,5.25,,19.75,9.5,0.25,4.25,,1.25,,,,0.5625,0.0,3.0,1.5,,34.25,21.0,2.0,2.0,3.75,,1.25,1.0,,9.25,5.0,,,10.5,,2.0,1.5,,,,,,0.75,,,0.4625,35.75,21.75,7.0,,,0.0,,0.0,,0.0,0.0,,0,,185.42,185.0,,
0,True,Women's Strawweight,,,,0.0,,,27.0,14.0,13.0,6.0,,,,14.0,,0.0,0.0,4.0,0.0,49.0,,0.57,0.0,5.0,,,,62.0,0.0,,,4.0,,,17.0,7.0,42.0,,96.0,55.0,0.0,2.0,2.0,,1.0,108.0,61.0,0.56,,,,0.5,241.0,167.0,,,,0.0,0.0,,,0.0,0.0,,,,,115.0,,0.0,0.0,,,6.0,,,,,,7.0,5.0,,,5.0,,0.0,15.0,,0.8,,1.0,1.0,1.0,15.0,,0.0,1.0,5.0,3.0,4.0,,,5.0,,,21.0,,0.0,,0.0,,0.0,26.0,16.0,,1.0,,1.0,0.5,68.0,,1.0,293.0,0.0,0.0,0.0,,,,0.0,0.0,0,,,115.0,,36.0
1,True,,3,1.0,,,8.0,,4.0,3.0,41.0,12.0,5.0,0.0,35.0,,0.0,,4.0,,,50.0,15.0,0.3,,3.0,0.0,,121.0,,0.0,1.0,9.0,,,6.0,27.0,9.0,6.0,4.0,25.0,,0.0,6.0,,3.0,0.0,40.0,19.0,,,4.0,2.0,,179.0,130.0,,900.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,,170.0,1.0,0.0,,,0.6666666666666666,4.666666666666667,3.333333333333333,18.33333333333333,,0.3333333333333333,0.0,,,,0.6666666666666666,,1.0,0.0,,,0.4966666666666668,,,0.6666666666666666,,,31.66666666666667,1.0,2.0,14.0,,,10.666666666666666,,8.333333333333334,13.333333333333336,10.0,,,0.0,,,1.0,,45.66666666666666,29.0,,0.0,1.6666666666666667,,0.6666666666666666,,59.0,5.0,460.33333333333326,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0,,185.42,,,
1,False,Flyweight,3,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,22.0,0.0,,,,0.0,0.0,66.0,,0.5,,0.0,,,88.0,16.0,,,,,0.0,,2.0,1.0,,,22.0,,,0.0,,0.0,,,6.0,0.42,0.0,,0.0,0.0,,,0.0,900.0,0.0,0.0,0.0,,,0.0,,,,,,125.0,,0.0,0.0,21.66666666666667,9.333333333333334,12.0,7.333333333333332,159.66666666666666,49.0,,2.0,,43.66666666666666,,6.0,5.333333333333333,2.6666666666666665,0.0,179.66666666666663,58.33333333333334,,,7.0,4.333333333333333,,191.3333333333333,,1.0,,37.66666666666666,23.0,17.0,,181.66666666666663,66.66666666666667,15.666666666666664,8.333333333333334,170.33333333333334,57.0,,6.333333333333332,,,,214.3333333333333,,0.41,0.3333333333333333,5.0,1.3333333333333333,0.2333333333333333,,93.33333333333331,9.0,897.0,0.0,0.0,1.0,,,0.0,0.0,,0,165.1,165.1,125.0,26.0,
0,True,Flyweight,5,,4.0,0.0,12.0,8.0,6.25,,60.0,25.5,,12.75,72.0,31.75,0.5,3.0,2.75,,,,42.5,,,1.75,,,,66.0,4.0,0.0,,3.5,5.75,3.75,,,0.75,,,7.75,0.0,8.75,,0.25,0.25,58.5,,0.4025,,1.0,,0.375,65.75,,9.0,639.75,0.0,0.0,,2.0,2.0,0.0,0.0,,0,165.1,167.64,125.0,,7.0,0.0,27.272727272727273,,,,86.0,34.54545454545455,6.8181818181818175,5.636363636363638,,27.363636363636363,,22.54545454545455,16.636363636363637,2.363636363636364,,124.54545454545456,65.18181818181819,0.5272727272727272,0.4545454545454545,7.363636363636362,3.727272727272727,,,99.54545454545456,7.0,2.0,,,,,,19.63636363636364,3.727272727272727,,73.81818181818181,,0.09090909090909093,10.181818181818182,6.454545454545454,2.0,,103.45454545454544,34.81818181818182,,,,,0.1509090909090909,141.8181818181818,,40.0,1054.5454545454545,,,1.0,5.0,1.0,,,9.0,0,160.02,167.64,125.0,,28.0
,True,Catch Weight,3,0.0,1.0,,31.11111111111111,,21.777777777777786,17.555555555555557,,46.111111111111114,6.8888888888888875,5.666666666666668,83.0,44.77777777777778,0.1111111111111111,,0.3333333333333333,0.5555555555555556,0.1111111111111111,114.44444444444444,69.33333333333333,,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.16666666666666666,,,3.0,4.0,12.333333333333336,,18.11111111111111,,,23.44444444444445,,12.0,78.1111111111111,29.44444444444445,0.2222222222222222,10.777777777777779,9.111111111111107,1.6666666666666667,,101.22222222222223,,,,5.333333333333333,,,,,23.0,703.2222222222223,0.0,,,,2.0,0.0,,5.0,,,190.5,205.0,3.0,0.0,0.0,,8.5,16.666666666666668,11.0,,,5.666666666666668,3.9166666666666665,,22.33333333333333,0.6666666666666666,3.8333333333333335,,0.75,,81.25,34.583333333333336,0.4575,0.0,1.6666666666666667,0.5,0.2141666666666667,103.75,56.33333333333334,3.0,5.0,9.916666666666666,7.166666666666668,14.0,9.75,77.08333333333333,25.66666666666667,,7.666666666666668,,,0.08333333333333333,,13.75,1.9166666666666667,0.08333333333333333,,43.08333333333334,,0.75,,1.5,0.2266666666666667,,,,,,0.0,1.0,,3.0,,0.0,7.0,0,,185.42,205.0,35.0,36.0
0,False,,3,1.0,0.0,0.0,,4.6,4.666666666666667,3.1333333333333333,,11.0,,,,,0.13333333333333333,2.7333333333333334,,2.1333333333333333,0.3333333333333333,42.8,,0.44133333333333336,0.6,3.533333333333333,,,62.86666666666667,37.06666666666667,,,,3.533333333333333,2.6666666666666665,,29.066666666666666,11.733333333333333,5.666666666666668,3.1333333333333333,30.066666666666666,11.066666666666665,0.26666666666666666,2.0,,,0.13333333333333333,,16.2,,,,0.2,,,29.93333333333333,28.0,,1.0,0.0,,,2.0,,,9.0,0,187.96,,185.0,1.0,,0.0,9.909090909090908,,10.136363636363637,,109.1818181818182,37.77272727272727,,5.636363636363638,,,,6.2727272727272725,5.5,0.6818181818181818,0.09090909090909093,,,0.39045454545454544,0.2272727272727273,2.6818181818181817,,0.30363636363636365,,64.5,,7.0,10.772727272727273,6.045454545454546,6.181818181818183,3.0909090909090917,81.0,22.863636363636363,4.681818181818182,2.5454545454545454,,16.136363636363637,0.2727272727272727,8.272727272727273,6.3181818181818175,,,,28.5,,0.3181818181818182,3.5454545454545454,,0.2340909090909091,106.0,40.40909090909091,56.0,,,,1.0,5.0,9.0,0.0,0.0,,,185.42,,,31.0,36.0
,False,,3,,0.0,0.0,,,0.0,0.0,4.0,,,0.0,22.0,0.0,0.0,,0.0,0.0,,66.0,,0.5,0.0,0.0,0.0,,88.0,16.0,,,,0.0,0.0,0.0,2.0,1.0,0.0,,,0.0,,0.0,,0.0,,39.0,6.0,0.42,,0.0,,0.0,,25.0,,900.0,,0.0,0.0,0.0,0.0,,0.0,,,182.88,180.34,,,,0.0,,,,,,,2.5,,,,0.375,,10.125,,0.0,,51.75,0.42125,0.0,0.0,0.0,0.0,111.0,,3.0,3.0,19.25,,3.0,1.625,144.5,32.875,4.375,2.75,,,,11.125,8.375,0.25,0.0,151.875,37.25,,0.125,,0.5,0.12625,155.125,,20.0,685.75,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0,,172.72,155.0,28.0,29.0
,True,,,0.0,,,,25.0,30.0,18.0,,,0.0,0.0,,79.0,0.0,18.0,16.0,,0.0,217.0,,0.55,0.0,,0.0,0.0,,122.0,1.0,0.0,,,,,186.0,,,0.0,,,,5.0,3.0,1.0,,189.0,,,0.0,11.0,,0.18,195.0,71.0,,900.0,0.0,0.0,,1.0,0.0,0.0,,1.0,0,170.18,177.8,,,1.0,,,9.5,,2.25,72.0,27.75,,,55.625,18.0,0.125,10.625,6.875,1.125,0.5,,,0.4425,0.0,2.625,1.25,0.28500000000000003,96.875,46.125,,3.0,,,6.125,4.25,,,11.25,7.5,65.75,17.375,0.25,9.125,6.125,,0.625,86.25,,0.41625,1.375,2.5,0.5,,108.625,50.125,,693.375,0.0,,3.0,,0.0,0.0,0.0,5.0,0,170.18,172.72,135.0,23.0,
0,True,Welterweight,3,2.0,0.0,,2.1111111111111107,1.5555555555555556,,,11.333333333333336,4.2222222222222205,,,22.777777777777786,,0.0,,,0.6666666666666666,0.2222222222222222,25.44444444444445,,,,,1.0,0.5588888888888889,30.88888888888889,17.22222222222222,1.0,,3.333333333333333,2.4444444444444446,4.888888888888889,3.333333333333333,12.333333333333336,,1.8888888888888888,,,4.4444444444444455,0.3333333333333333,1.6666666666666667,1.1111111111111112,0.3333333333333333,0.3333333333333333,19.11111111111111,,0.4488888888888888,,,0.4444444444444444,,39.22222222222222,,,292.3333333333333,,0.0,0.0,,1.0,1.0,1.0,,,,,,1.0,0.0,0.0,7.375,,10.5625,,,16.875,,4.6875,42.1875,16.25,0.25,,7.5,0.5625,0.125,,28.0625,0.438125,0.125,2.375,0.4375,0.135,,43.8125,,9.0,10.25,7.6875,,8.0,,17.0,13.3125,,49.5,,0.125,,5.5,,0.125,66.4375,33.8125,0.4825,,,1.4375,,104.5625,68.3125,39.0,663.25,2.0,0.0,,3.0,2.0,0.0,,,,180.34,,170.0,,
0,False,Women's Bantamweight,,0.0,1.0,0.0,40.5,33.0,,63.0,208.5,78.5,3.0,,,79.5,,36.5,32.0,0.5,0.0,292.0,144.5,0.47,0.0,0.5,,,330.5,181.5,1.0,1.0,,12.0,,,183.0,,0.0,0.0,191.0,44.5,,,,0.0,0.0,226.0,72.0,0.315,0.0,,0.0,0.0,251.0,96.5,6.0,,0.0,0.0,,,0.0,0.0,,,0,165.1,,135.0,1.0,,,,,,,73.0,25.75,5.5,,,20.5,0.0,18.5,11.5,1.25,,,,,0.75,1.75,,0.415,148.5,86.0,,,3.5,2.5,5.0,,,26.75,,4.75,57.5,26.0,,7.25,6.0,0.5,0.25,68.25,,0.585,0.0,1.0,,0.625,105.5,,10.0,,1.0,0.0,,2.0,0.0,0.0,0.0,3.0,0,,172.72,125.0,29.0,
0,False,Lightweight,3,,,,,,,,72.0,,28.0,,,50.0,,9.0,6.0,0.0,0.0,,63.0,,0.0,0.0,0.0,0.0,172.0,,1.0,0.0,,,21.0,10.0,36.0,12.0,3.0,2.0,,13.0,0.0,3.0,,,,60.0,24.0,,,5.0,,0.6,71.0,35.0,,804.0,0.0,0.0,,0.0,1.0,,0.0,1.0,0,,182.88,170.0,0.0,2.0,,14.5,11.0,,5.5,,,0.5,0.5,95.5,24.0,0.0,18.5,18.0,2.5,,,,0.41,,3.5,,,140.5,,2.0,,,,5.5,,99.0,26.5,0.5,0.0,86.0,18.0,0.0,6.0,4.5,0.0,,,31.0,0.28,,5.0,1.0,0.11,112.0,36.0,,,1.0,0.0,,1.0,,,0.0,,0,,180.34,170.0,,28.0
,False,,3,0.0,1.0,0.0,17.5,,,8.5,,38.0,17.5,12.5,,,,7.5,,3.0,0.0,,59.0,,1.0,,3.5,,,,,1.0,16.0,12.5,,7.0,123.5,47.0,,14.0,126.0,43.5,0.0,16.5,,1.5,,158.5,68.0,,0.0,3.5,1.0,,,98.0,6.0,900.0,0.0,0.0,,,0.0,,,1.0,0,175.26,182.88,,0.0,1.0,0.0,13.0,10.0,4.0,3.5,,33.0,2.5,1.5,,26.0,,2.0,2.0,,0.0,82.0,38.0,0.51,,,2.0,,,45.0,1.0,,17.0,12.0,9.0,5.0,102.5,41.5,1.5,1.0,,16.5,,,19.0,,,113.0,47.5,0.4300000000000001,0.0,,0.5,,143.0,,5.0,701.0,,0.0,0.0,0.0,,1.0,,1.0,0,175.26,177.8,155.0,,26.0
,False,Welterweight,3,,1.0,,14.0,10.25,,,49.5,23.5,6.25,4.5,44.25,18.25,0.5,9.0,8.5,0.0,,67.25,37.0,,0.0,0.5,,,81.5,50.25,1.0,2.0,,3.5,3.75,,27.5,13.25,7.75,,32.5,,0.5,,1.5,,,39.0,,0.6224999999999999,0.5,4.75,2.75,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,177.8,177.8,170.0,0.0,2.0,,,14.5,7.5,7.0,66.5,35.0,21.0,,69.5,,0.0,8.0,,1.5,0.0,95.0,57.0,0.605,0.0,,,,151.0,111.5,2.0,0.0,4.5,1.5,3.5,2.5,,21.0,0.0,,,,,,9.5,,0.0,,,,,4.5,1.0,0.125,118.5,50.5,6.0,,0.0,,1.0,1.0,,,0.0,2.0,0,185.42,187.96,,39.0,
,True,Women's Strawweight,3,0.0,1.0,0.0,,,27.0,,,94.0,0.0,,246.0,,0.0,4.0,,,0.0,275.0,104.0,,0.0,,,0.0,278.0,,,0.0,17.0,6.0,16.0,,254.0,64.0,0.0,0.0,,57.0,0.0,4.0,,0.0,,,67.0,,0.0,3.0,,0.0,,69.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,170.18,172.72,115.0,1.0,0.0,,3.0,2.0,3.0,2.0,2.0,,0.0,0.0,2.0,2.0,,,,,0.0,5.0,4.0,0.8,0.0,0.0,0.0,0.0,9.0,8.0,,1.0,2.0,1.0,,,4.0,0.0,70.0,,74.0,32.0,,,0.0,,,76.0,,0.43,0.0,2.0,2.0,1.0,119.0,66.0,1.0,299.0,,0.0,0.0,0.0,,0.0,,0.0,0,,172.72,115.0,,38.0
