Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,False,3,,2.0,0.0,,0.5,0.0,,,2.0,,0.0,9.5,,0.0,,,,,10.0,,,3.5,,,0.0,15.5,,2.0,0.0,,,0.0,0.0,16.5,4.0,,1.5,15.5,3.5,,,1.5,0.0,0.0,18.0,5.5,0.3,0.0,0.0,0.0,0.0,,,,232.5,,0.0,0.0,0.0,,,0.0,2.0,182.88,185.42,,0.0,5.0,,2.8571428571428568,2.2857142857142856,,1.5714285714285714,,5.142857142857143,,10.142857142857142,36.857142857142854,12.428571428571427,,4.285714285714286,2.142857142857143,4.0,0.2857142857142857,,16.857142857142858,,1.8571428571428568,4.714285714285714,,,86.57142857142857,,,2.0,5.0,4.428571428571429,6.7142857142857135,,26.142857142857146,,13.571428571428573,8.428571428571429,37.142857142857146,,,4.285714285714286,3.8571428571428568,1.7142857142857142,0.8571428571428571,,20.857142857142858,,1.0,2.2857142857142856,,0.25,,42.142857142857146,,806.1428571428571,0.0,,2.0,3.0,0.0,,0.0,,,180.34,,23.0,31.0,0,0,,0,0,0,,,0,,,0,0,0,0,1,0,,0,,0,1,0
Red,False,3,0.0,2.0,0.0,1.5,1.5,,1.5,,9.0,,6.0,19.5,13.5,0.5,,,,,,16.5,0.7250000000000001,1.5,,,0.5,,26.5,2.0,,1.0,1.0,,,8.0,,0.0,0.0,6.5,,,2.0,2.0,0.0,,9.5,6.5,0.6599999999999999,,,0.0,,,,2.0,111.0,,0.0,,,0.0,,,2.0,170.18,,145.0,,1.0,0.0,,4.5,15.75,13.0,37.5,10.0,18.25,,49.5,,,,12.5,1.0,,71.5,,0.6,0.0,,,0.505,123.0,81.25,,,,12.75,12.0,,55.75,,6.5,5.0,49.5,,0.0,,,,0.25,74.25,37.25,,1.5,,1.0,0.3175,,58.25,10.0,727.75,0.0,,,,0.0,0.0,0.0,1.0,167.64,,,26.0,36.0,0,0,,0,0,0,0,0,0,0,0,,0,,0,1,,0,,,1,0,0
Red,True,,0.0,4.0,,6.5,4.5,,13.25,59.25,28.75,,3.5,75.75,32.75,0.0,9.25,8.25,1.25,0.25,91.5,,0.46,1.0,,1.75,0.47,106.75,,4.0,0.0,11.25,7.0,7.25,3.25,,19.75,,1.5,46.5,,,9.75,,,0.0,67.5,,0.3675000000000001,0.75,2.75,0.5,0.055,86.75,43.0,9.0,598.75,0.0,0.0,,2.0,,,0.0,,,,,0.0,,0.0,1.0,,1.0,,43.0,10.5,11.0,6.5,50.0,,,,,2.0,,55.0,18.0,0.45,0.5,1.0,0.5,0.25,64.5,,2.0,0.0,1.5,1.0,2.0,,,6.5,0.0,0.0,,,,4.5,1.5,0.0,0.0,44.0,,,,0.5,0.0,0.0,,8.0,3.0,303.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,170.18,182.88,,,,,,1,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0
Red,False,,1.0,,0.0,5.0,,,13.0,,,,21.0,,,0.0,3.0,3.0,4.0,1.0,,,0.66,0.0,3.0,,1.0,87.0,64.0,0.0,1.0,17.0,17.0,27.0,,34.0,10.0,12.0,11.0,50.0,,0.0,6.0,4.0,2.0,0.0,,41.0,0.56,2.0,13.0,,0.15,105.0,72.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,177.8,177.8,170.0,,,,,,22.875,,95.0,,9.375,5.75,,27.125,0.0,19.0,,,0.0,127.25,60.25,,,1.625,,0.25,136.375,,2.0,,,,,9.375,85.875,26.5,6.75,,,,,,3.5,,,109.0,39.375,,0.0,,1.375,,124.5,53.0,19.0,,1.0,,,3.0,,1.0,,,,,,23.0,,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,1,0,0
Red,False,,1.0,0.0,,8.23076923076923,,5.8461538461538485,,,,,9.0,51.384615384615394,19.23076923076923,,8.384615384615385,6.0,0.38461538461538464,0.5384615384615384,68.0,31.69230769230769,0.4546153846153845,,,1.3846153846153846,0.4015384615384616,92.46153846153848,54.769230769230774,,6.0,7.538461538461537,,,3.4615384615384617,55.07692307692307,18.46153846153846,6.230769230769233,3.5384615384615383,,,0.07692307692307693,,5.461538461538462,,,,,0.3723076923076923,1.3846153846153846,3.3846153846153846,1.6153846153846154,,,55.46153846153846,34.0,,0.0,0.0,1.0,2.0,,,1.0,7.0,172.72,180.34,145.0,1.0,,0.0,,,,3.6,82.8,42.8,8.0,,,24.4,0.4,,17.0,1.6,0.0,96.8,51.6,0.5,,,0.6,0.15,105.2,58.8,4.0,1.0,,10.4,,,111.8,62.6,1.0,,,,0.0,5.0,3.8,,0.0,,,0.456,0.4,,0.2,0.028000000000000004,126.6,72.0,10.0,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,185.42,185.42,,,29.0,0,0,0,0,0,0,1,0,0,0,,,0,0,,,,,0,0,,0,0
Red,False,3,0.0,1.0,0.0,,9.0,,,98.0,,14.0,,,,0.0,,,0.0,2.0,,61.0,,4.0,5.0,,0.2,165.0,104.0,1.0,0.0,,4.0,3.0,2.0,76.0,26.0,4.0,3.0,56.0,,,15.0,13.0,,,83.0,31.0,,2.0,0.0,,0.0,137.0,,3.0,900.0,0.0,0.0,,,0.0,0.0,0.0,1.0,170.18,172.72,135.0,,,,,,1.6666666666666667,,,28.0,0.3333333333333333,0.3333333333333333,44.66666666666666,,0.0,,,0.6666666666666666,,77.66666666666667,28.66666666666667,,0.0,4.0,,0.22,78.0,29.0,2.0,1.0,13.0,,8.666666666666666,,88.33333333333331,24.33333333333333,7.333333333333332,5.666666666666668,77.66666666666667,,0.0,13.666666666666664,7.666666666666668,1.6666666666666667,1.0,,35.333333333333336,,,3.0,1.0,0.14,,46.0,7.0,690.3333333333335,0.0,,,0.0,0.0,,,,170.18,172.72,135.0,33.0,,1,,0,0,,0,0,,0,0,,,0,0,0,1,0,,0,,1,,
,False,3,,0.0,,45.0,,14.5,9.5,107.5,,11.5,10.0,88.0,,,0.5,0.5,2.0,,,,0.63,2.0,,1.0,,186.5,,1.0,,27.0,20.0,,,,52.0,,1.5,91.0,31.5,0.0,27.0,20.5,,0.0,145.0,72.0,0.49,,7.5,,,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,,185.42,190.5,205.0,0.0,,0.0,,,8.166666666666666,5.333333333333333,31.83333333333333,10.666666666666666,,,,17.666666666666668,0.6666666666666666,1.5,,,0.3333333333333333,,,,,,0.8333333333333334,0.2766666666666667,58.83333333333334,,2.0,,6.833333333333332,5.666666666666668,9.0,5.5,25.66666666666667,10.166666666666666,13.833333333333336,,39.333333333333336,15.333333333333336,0.0,2.333333333333333,2.333333333333333,,0.5,,23.33333333333333,0.505,0.5,4.0,2.0,0.3166666666666667,95.5,64.16666666666667,12.0,515.0,0.0,,,0.0,,1.0,0.0,3.0,182.88,,,,33.0,,0,,,0,1,,,0,,0,0,0,,,1,,0,0,0,1,,0
Blue,False,3,1.0,0.0,,1.6666666666666667,1.6666666666666667,,,,,10.666666666666666,7.666666666666668,50.83333333333334,23.16666666666667,0.16666666666666666,1.6666666666666667,1.6666666666666667,,0.0,,26.5,,1.0,5.5,2.1666666666666665,0.225,85.33333333333333,55.33333333333334,,,,4.0,,,30.0,9.5,,,34.333333333333336,11.666666666666664,0.0,1.8333333333333333,1.0,0.8333333333333334,0.16666666666666666,,,,0.3333333333333333,1.3333333333333333,,0.22166666666666668,71.0,43.83333333333334,,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,,,205.0,,0.0,0.0,,,,4.6923076923076925,7.6923076923076925,1.7692307692307692,,3.4615384615384617,,3.7692307692307687,,,,1.0,,18.30769230769231,9.923076923076923,0.5361538461538461,0.8461538461538461,3.6923076923076934,,0.17846153846153848,38.53846153846154,28.69230769230769,2.0,7.0,,,,,8.307692307692307,2.8461538461538463,,10.23076923076923,28.461538461538463,14.307692307692307,,,0.9230769230769232,,,31.92307692307693,,0.5153846153846154,0.8461538461538461,,0.8461538461538461,0.5253846153846153,,35.307692307692314,22.0,382.6153846153846,0.0,0.0,,0.0,2.0,4.0,0.0,6.0,,203.2,185.0,,36.0,,0,,0,0,0,,1,0,,,0,0,0,0,0,0,,,0,,0,
,False,3,1.0,0.0,0.0,,7.333333333333332,1.6666666666666667,1.6666666666666667,,,,17.0,,39.0,,6.666666666666668,,,,,52.66666666666666,,0.6666666666666666,2.6666666666666665,1.6666666666666667,,,,1.0,,16.0,10.333333333333334,12.0,7.0,101.33333333333331,37.333333333333336,2.0,,85.0,23.0,,14.333333333333336,,1.3333333333333333,0.3333333333333333,,45.66666666666666,0.3066666666666667,,3.0,1.0,0.4266666666666667,,56.66666666666666,8.0,,,0.0,0.0,0.0,1.0,,0.0,1.0,177.8,,185.0,,,0.0,4.666666666666667,4.333333333333333,6.666666666666668,,17.666666666666668,,8.333333333333334,5.666666666666668,25.33333333333333,11.0,,,2.333333333333333,,0.3333333333333333,,17.666666666666668,,0.0,4.333333333333333,1.3333333333333333,0.25,56.66666666666666,40.0,,1.0,,4.666666666666667,,13.666666666666664,14.666666666666664,5.333333333333333,8.0,6.333333333333332,24.33333333333333,11.666666666666664,,,,0.3333333333333333,,42.0,25.33333333333333,,,5.666666666666668,0.6666666666666666,0.043333333333333335,,,7.0,,0.0,0.0,0.0,,,0.0,0.0,2.0,,187.96,,,,0,0,0,0,,0,0,1,,0,0,,0,0,,0,,1,0,0,,,0
Red,False,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,1.0,0.0,1.0,1.0,0.0,,2.0,,8.0,7.0,9.0,,0.0,0.0,0.0,0.0,0.0,,8.0,,0.0,0.0,0.0,0.0,15.0,,1.0,29.0,,,0.0,0.0,0.0,0.0,,1.0,,182.88,155.0,0.0,,,10.0,,14.428571428571427,,,14.285714285714285,7.0,4.428571428571429,39.714285714285715,15.714285714285715,,,4.857142857142857,3.4285714285714284,0.7142857142857143,,28.285714285714285,0.4928571428571428,0.5714285714285714,3.1428571428571432,,,81.28571428571429,51.57142857142857,1.0,3.0,3.2857142857142856,2.4285714285714284,6.285714285714287,3.4285714285714284,31.42857142857143,10.857142857142858,25.0,13.857142857142858,,,0.14285714285714285,,3.571428571428572,,1.0,62.714285714285715,28.142857142857146,0.4171428571428572,0.5714285714285714,3.7142857142857135,3.0,0.5542857142857143,91.57142857142857,,19.0,789.8571428571429,0.0,,,1.0,,1.0,0.0,,177.8,182.88,155.0,30.0,28.0,0,,,0,0,0,1,0,0,,,,0,,0,,0,0,1,0,1,0,0
,False,,,0.0,0.0,6.5,4.0,,1.0,84.0,18.0,0.5,,,,,,4.0,0.0,0.0,,19.5,,0.0,,0.5,0.165,,26.0,0.0,2.0,9.5,6.0,6.0,,80.5,,17.5,,91.5,,,,2.0,,0.0,104.0,,0.385,1.5,,,0.665,,67.5,6.0,,,0.0,,0.0,0.0,0.0,,,172.72,,,1.0,,0.0,4.375,2.5,5.125,3.125,63.625,15.5,11.75,6.125,65.875,15.125,0.125,,7.125,1.875,0.125,80.5,24.75,0.33,1.0,,1.75,0.29375,104.25,45.625,3.0,,,5.375,3.625,2.25,83.875,22.375,,3.25,78.25,16.375,0.125,7.125,,,0.25,,,0.3,0.125,,,0.135,107.25,,21.0,697.375,0.0,0.0,0.0,2.0,,1.0,0.0,4.0,172.72,177.8,170.0,39.0,,0,0,0,0,,0,1,0,0,,,0,,0,0,1,0,,0,0,0,1,0
,False,3,1.0,0.0,0.0,11.0,7.0,,,83.0,26.0,,0.0,61.0,15.0,0.0,,6.0,0.0,0.0,85.0,,0.32,1.0,0.0,,,88.0,30.0,0.0,1.0,9.0,,,,78.0,31.0,12.0,,77.0,32.0,,15.0,14.0,,0.0,,,0.52,,8.0,3.0,,143.0,93.0,3.0,,0.0,,0.0,0.0,0.0,,,0.0,170.18,180.34,135.0,2.0,,0.0,12.0,8.0,6.5,,59.5,17.5,4.5,,54.0,13.5,0.0,,3.5,0.0,,70.5,,0.46,,2.5,0.0,0.0,90.5,43.0,0.0,2.0,,10.5,15.5,11.0,,,34.5,,73.0,,,7.0,6.5,5.0,0.5,91.5,,0.48,0.0,7.5,5.5,0.8,153.0,,6.0,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,,135.0,33.0,34.0,1,,0,,0,0,0,0,,,0,0,,0,0,,0,0,0,,1,,0
Blue,False,,1.0,0.0,0.0,,5.0,10.0,,24.0,11.0,,3.0,,10.0,,7.0,7.0,,0.0,,,,3.0,,0.0,0.0,70.0,54.0,,1.0,19.0,17.0,,13.0,,18.0,,11.0,,,,11.0,11.0,5.0,0.0,71.0,,0.59,,5.0,,0.4,132.0,,3.0,717.0,0.0,,0.0,0.0,0.0,,,0.0,172.72,172.72,,,0.0,0.0,2.0,,,0.0,,6.0,,0.0,4.0,3.0,0.0,,,,0.0,,6.0,0.75,,0.0,0.0,,8.0,,,,2.0,,,0.0,,,7.0,,,,2.0,0.0,,,0.0,24.0,,0.5,0.0,0.0,0.0,,24.0,12.0,,56.0,0.0,,0.0,0.0,,0.0,0.0,0.0,172.72,180.34,135.0,,28.0,1,0,0,0,,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,
Red,True,5,0.0,1.0,0.0,7.083333333333332,4.166666666666667,7.333333333333332,4.0,,,11.25,,57.58333333333334,15.583333333333336,0.25,,,2.1666666666666665,0.16666666666666666,69.91666666666667,,,,3.4166666666666665,,,92.58333333333331,44.16666666666666,,,,,,3.0,48.16666666666666,12.333333333333336,8.166666666666666,5.0,52.08333333333334,13.166666666666664,0.0,2.1666666666666665,,,0.25,61.58333333333334,20.33333333333333,,0.4166666666666667,2.4166666666666665,,0.33,86.16666666666669,43.25,29.0,644.6666666666666,0.0,,0.0,,,,,,172.72,180.34,155.0,,2.0,0.0,,6.7333333333333325,11.266666666666667,,89.46666666666668,34.333333333333336,,2.7333333333333334,,,0.2,5.533333333333332,4.333333333333333,,0.26666666666666666,104.73333333333332,44.73333333333333,0.4326666666666668,,,0.9333333333333332,,,,5.0,5.0,7.2,4.666666666666667,,5.666666666666668,,16.0,,6.0,,,0.13333333333333333,8.2,,1.2,0.3333333333333333,,27.66666666666667,,,4.266666666666667,2.333333333333333,,81.93333333333334,38.8,,618.9333333333333,,0.0,1.0,,1.0,7.0,0.0,10.0,182.88,193.04,170.0,,,,,,0,0,,1,,0,0,,,,,,0,0,,0,0,,1,
Blue,False,,0.0,3.0,,,4.125,15.125,,,12.75,,,,,0.625,5.125,4.625,1.25,0.0,,28.0,0.635,,,,,72.375,,4.0,1.0,11.0,,,10.625,34.5,12.5,0.5,0.5,36.875,,,3.75,3.375,,0.0,51.625,,0.355,,2.625,,0.16374999999999998,,38.125,,509.5,,1.0,,1.0,4.0,,0.0,7.0,,175.26,185.0,,2.0,,,,,1.65,37.35,8.8,11.1,8.4,,,0.2,1.5,,,0.05,50.7,,,,,,,,38.95,5.0,,3.35,,2.8,1.9,54.5,17.6,,1.1,46.5,12.0,0.2,9.05,,0.2,0.1,,20.6,0.3305,1.15,1.05,0.4,0.132,,34.25,,605.0,1.0,,1.0,5.0,6.0,3.0,0.0,15.0,177.8,,170.0,,,0,0,,,0,0,0,,0,,0,,0,0,0,0,0,1,0,,,0,0
Blue,True,,,,0.0,6.166666666666668,,6.833333333333332,,,,,3.5,,14.75,,8.416666666666666,7.25,,0.16666666666666666,56.16666666666666,26.41666666666667,,0.4166666666666667,,0.3333333333333333,0.22,,,3.0,,,3.4166666666666665,8.083333333333334,,51.83333333333334,,,3.25,57.91666666666666,20.83333333333333,0.0,2.4166666666666665,1.9166666666666667,2.25,0.08333333333333333,65.66666666666667,,0.4566666666666666,0.75,3.583333333333333,1.6666666666666667,0.38666666666666666,87.91666666666669,47.58333333333334,24.0,519.0833333333334,,,,,3.0,,,8.0,187.96,185.42,185.0,0.0,3.0,,1.6666666666666667,,,,18.444444444444443,9.111111111111107,6.666666666666668,,,10.333333333333334,,2.6666666666666665,2.333333333333333,,0.4444444444444444,26.777777777777786,13.888888888888893,0.3633333333333334,1.4444444444444444,,1.4444444444444444,,54.77777777777778,36.888888888888886,,2.0,,,,0.4444444444444444,25.66666666666667,8.888888888888891,7.333333333333332,,32.22222222222222,11.777777777777779,0.2222222222222222,1.0,,0.3333333333333333,,34.333333333333336,13.222222222222221,,0.4444444444444444,0.4444444444444444,0.4444444444444444,,42.111111111111114,20.666666666666668,,453.0,0.0,,0.0,2.0,0.0,5.0,,,172.72,180.34,170.0,28.0,,,,0,0,0,,0,,0,0,0,,,0,0,1,,,0,0,1,0,0
Blue,False,,0.0,1.0,0.0,11.0,10.0,,,,51.0,0.0,,75.0,,1.0,6.0,6.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,93.0,,1.0,0.0,10.0,7.0,3.0,3.0,68.0,19.0,,0.0,,11.0,0.0,,4.0,,,71.0,,0.3,,3.0,,,,36.0,1.0,,0.0,,,0.0,1.0,,0.0,,193.04,208.28,240.0,0.0,1.0,0.0,,,,,37.125,,2.25,,,9.5,0.875,11.0,9.125,0.375,,39.75,19.875,0.5175000000000001,0.0,,0.0,,,,,,5.5,3.625,7.625,,51.5,,1.0,,,,0.25,,7.0,0.75,0.0,60.125,,0.28375,,2.0,,,77.375,,,419.625,0.0,0.0,0.0,,,0.0,0.0,,180.34,187.96,,,32.0,,0,,,1,,,0,0,0,0,0,0,0,0,,,,0,,,0,
Blue,True,3,0.0,,0.0,6.0,4.25,12.25,,55.0,,7.0,3.25,62.0,22.75,,6.25,5.25,,,,,0.4025,,0.75,,,80.25,38.25,,2.0,4.5,2.75,5.5,3.5,33.5,11.25,15.5,,47.0,,,,,1.25,0.0,54.5,,0.395,,7.0,1.0,0.0775,67.0,38.0,,565.5,1.0,0.0,0.0,1.0,1.0,0.0,,,177.8,185.42,145.0,,3.0,0.0,6.666666666666668,4.333333333333333,,3.6666666666666665,109.0,32.333333333333336,,1.6666666666666667,99.33333333333331,26.33333333333333,,,7.0,0.3333333333333333,0.0,117.33333333333331,37.66666666666666,,0.3333333333333333,1.3333333333333333,1.0,,120.66666666666669,40.66666666666666,3.0,,11.0,,2.0,,83.33333333333333,22.66666666666667,,0.0,,,0.0,,,0.0,0.0,85.33333333333333,22.66666666666667,0.2433333333333333,0.0,,0.0,0.0,,23.0,5.0,478.0,,0.0,,,1.0,0.0,1.0,3.0,,193.04,155.0,,28.0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,,1,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,25.0,21.0,18.0,14.0,,11.0,33.0,25.0,67.0,24.0,,,5.0,6.0,0.0,98.0,50.0,0.51,,4.0,,0.75,290.0,230.0,1.0,0.0,7.0,2.0,9.0,3.0,79.0,,6.0,,83.0,,0.0,4.0,,0.0,1.0,,33.0,,,4.0,3.0,,129.0,62.0,,900.0,,0.0,0.0,1.0,,,,1.0,,182.88,,0.0,1.0,0.0,13.5,9.833333333333334,,5.5,,19.666666666666668,37.16666666666666,,85.66666666666667,31.0,0.16666666666666666,,4.833333333333333,2.0,,,45.66666666666666,0.4266666666666667,1.1666666666666667,5.5,2.833333333333333,0.4066666666666667,,126.83333333333331,,1.0,8.666666666666666,6.333333333333332,,,,12.166666666666664,9.333333333333334,,,14.0,0.0,4.5,3.6666666666666665,,,59.0,24.0,0.31666666666666665,1.1666666666666667,5.333333333333333,2.1666666666666665,0.32,97.33333333333331,,16.0,796.0,,0.0,1.0,,1.0,0.0,0.0,5.0,,190.5,170.0,25.0,24.0,0,0,,0,0,,,0,,,,,0,0,0,1,,0,0,0,1,0,
Red,True,3,0.0,1.0,,7.0,3.0,,3.0,,,22.0,,63.0,42.0,,10.0,10.0,1.0,2.0,80.0,55.0,,0.0,6.0,,0.16,,69.0,,0.0,4.0,2.0,,,,14.0,,0.0,120.0,10.0,,,,0.0,0.0,,17.0,0.12,0.0,,,0.0,139.0,,2.0,576.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,180.34,182.88,155.0,,2.0,0.0,9.0,,,,32.75,11.25,,12.0,40.5,,0.0,,,,0.25,,33.0,0.5900000000000001,0.0,,3.75,,88.0,,,,7.0,,,3.5,34.5,11.25,1.5,1.5,,,,,,2.25,,40.75,16.25,0.455,2.75,,1.25,,62.75,37.0,10.0,748.0,,,1.0,,1.0,0.0,0.0,3.0,,180.34,155.0,,32.0,0,,0,0,0,,,0,0,0,0,0,0,,,1,0,0,,,1,0,0
Red,False,3,1.0,,0.0,7.0,,,,,,3.0,,,4.333333333333333,,8.333333333333334,5.666666666666668,0.0,0.3333333333333333,29.66666666666667,,0.4566666666666666,0.6666666666666666,1.0,0.0,0.0,,20.0,2.0,1.0,1.6666666666666667,0.6666666666666666,,,,8.666666666666666,5.666666666666668,,,,,5.333333333333333,,,0.0,,,0.5966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.666666666666664,16.0,4.0,238.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,145.0,1.0,0.0,0.0,3.0,3.0,,4.0,,,,10.0,75.0,,1.0,0.0,,,,,25.0,,0.0,1.0,1.0,1.0,84.0,31.0,,1.0,,7.0,4.0,2.0,,15.0,2.0,,27.0,,1.0,4.0,2.0,1.0,0.0,,19.0,,1.0,1.0,,1.0,43.0,23.0,1.0,,1.0,,,0.0,,0.0,0.0,0.0,167.64,167.64,,28.0,,0,0,,,0,0,0,,0,0,,,0,,0,,0,0,0,,1,0,
Red,False,,0.0,1.0,0.0,0.0,0.0,5.0,4.0,,,,0.0,,11.0,,,,0.0,0.0,23.0,,0.47,0.0,0.0,0.0,,23.0,11.0,,,0.0,0.0,0.0,,,,0.0,,4.0,3.0,0.0,0.0,0.0,0.0,,4.0,3.0,,0.0,0.0,0.0,0.0,4.0,3.0,1.0,22.0,0.0,,0.0,,1.0,0.0,0.0,1.0,170.18,,,0.0,1.0,,16.0,15.0,8.0,,37.0,21.0,8.0,,,16.0,1.0,,,,1.0,53.0,36.0,0.67,,5.0,,0.4,,,,0.0,8.0,7.0,,2.0,51.0,,5.0,5.0,48.0,25.0,,2.0,,3.0,,,34.0,,0.0,1.0,0.0,0.0,80.0,50.0,3.0,622.0,0.0,,0.0,0.0,,1.0,0.0,,,180.34,,,,1,,0,0,,,,0,0,,0,0,0,0,,1,0,0,,0,,0,0
Blue,False,3,,,0.0,5.333333333333333,4.333333333333333,,4.0,21.0,5.333333333333333,,4.666666666666667,29.33333333333333,8.333333333333334,,1.3333333333333333,1.3333333333333333,0.0,0.0,,,,0.6666666666666666,,,0.3333333333333333,63.33333333333334,,,,8.333333333333334,7.666666666666668,18.33333333333333,,13.666666666666664,5.0,6.333333333333332,5.0,19.0,8.666666666666666,0.0,,10.333333333333334,,0.0,,26.66666666666667,0.5833333333333334,,,3.0,0.5833333333333334,115.0,,7.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,2.1666666666666665,1.6666666666666667,2.333333333333333,1.1666666666666667,,15.5,0.6666666666666666,0.5,34.166666666666664,14.333333333333336,,1.3333333333333333,1.1666666666666667,1.1666666666666667,0.0,,17.166666666666668,0.3083333333333333,0.8333333333333334,,1.5,,46.5,24.83333333333333,1.0,4.0,,15.166666666666664,,4.166666666666667,,11.666666666666664,16.166666666666668,14.333333333333336,44.0,12.666666666666664,0.0,3.5,2.333333333333333,,,65.5,30.16666666666667,0.5283333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,95.5,,,487.0,,,0.0,1.0,,1.0,0.0,2.0,187.96,,185.0,,29.0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,,,,0
